,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,webcam,weight,price
385,Laptop Asus Vivobook 15 OLED A1505ZA-L1245W (Core i5 12500H/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver),Asus,Intel,i5,8.0,24.0,intel,SSD,512,Windows 11,15.0,1,1.4,18990000 
386,Laptop HP 240 G10 8F131PA (Core i3 1315U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver),HP,Intel,i3,8.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,13790000 
387,Laptop HP 15 fd0084TU 8D737PA (Core i7 1355U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc),HP,Intel,i7,8.0,64.0,intel,SSD,512,Windows 11,15.0,1,1.69,20990000 
388,"Laptop HP EliteBook Dragonfly G4 876F1PA (Core i7 1355U/ 16GB/ 1TB SSD/ Intel Iris Xe Graphics/ 13.5inch WUXGA+, Touch/ Windows 11 Pro/ Silver/ Vỏ nhôm)",HP,Intel,i7,16.0,32.0,intel,SSD,1024,Windows 11,13.0,1,0.99,20990000 
389,Laptop HP Gaming Victus 16-s0078AX 8C5N7PA (Ryzen 5 7640HS/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 3050 6Gb GDDR6/ 16.1inch FHD/ Windows 11 Home/ Black),HP,AMD,Ryzen 5,16.0,64.0,nvidia,SSD,512,Windows 11,16.0,1,2.4,27390000 
390,Laptop HP Gaming Victus 15-fa1087TX 8C5M4PA (Core i7-13620H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 3050 6Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Silver),HP,Intel,i7,16.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,2.29,32290000 
391,Laptop HP ProBook 450 G10 873J7PA (Core i5 1340P/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch FHD Touch screen/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i5,16.0,64.0,intel,SSD,512,Windows 11,15.0,1,1.74,23590000 
392,Laptop HP ProBook 440 G10 873A6PA (Core i5 1335U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i5,8.0,64.0,intel,SSD,256,Windows 11,14.0,1,1.38,20590000 
393,Laptop MSI Modern 14 C13M-607VN (Core i7 1355U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Black/ Vỏ nhựa),MSI,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.4,19990000 
394,Laptop MSI Prestige 14 Evo B13M-401VN (Core i5 13500H/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm/ Túi),MSI,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.29,25490000 
395,Laptop Asus Vivobook Go 14 E1404FA-NK113W (Ryzen 3 7320U/ 8GB/ 256GB SSD/ AMD Radeon Graphics/ 14.0inch Full HD/ Windows 11 Home/ Bạc),Asus,AMD,Ryzen 3,8.0,32.0,amd,SSD,256,Windows 11,14.0,1,1.4,11490000 
396,Laptop Asus Gaming ROG Strix SCAR 15 G533ZM-LN2210W (Core i7 12700H/ 16GB/ 512Gb SSD/ Nvidia GeForce RTX 3060 6GB GDDR6/ 15.6inch WQHD/ Windows 11 Home/ Black/ Vỏ nhôm/ Balo),Asus,Intel,i7,16.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,2.3,36990000 
397,Laptop LG Gram 2023 Ultra Slim 16Z90RS-G.AH54A5 (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 16.0inch WQHD/ Windows 11 Home/ White),LG,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,16.0,1,1.4,43990000 
398,Laptop MSI Creator Z16 A12UET-025VN (Core i7 12700H/ 16GB/ 1TB SSD/ Nvidia GeForce RTX 3060 6GB GDDR6/ 16.1inch QHD+ Touch screen/ Windows 11 Home/ Xám/ Vỏ nhôm/ Túi),MSI,Intel,i7,16.0,64.0,nvidia,SSD,1024,Windows 11,16.0,1,2.2,60990000 
399,Laptop Asus Vivobook 14 X1404VA-NK124W (Core i3 1315U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Bạc/ Vỏ nhựa),Asus,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,14.0,1,1.4,13290000 
400,Laptop HP EliteBook X360 1040 G9 6Z982PA (Core i7 1255U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA Touch/ Windows 11 Pro/ Silver/ Vỏ nhôm/ Pen),HP,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.35,49990000 
401,Laptop Asus Pro Art Studio 16 OLED W7600Z3A-L2048W (Core i9 12900HK/ 32GB/ 1TB SSD/ Nvidia GeForce RTX A3000 12GB DDR6/ 16.0inch 4K/ Windows 11 Home/ Black/ Nhôm),Asus,Intel,i9,32.0,64.0,nvidia,SSD,1024,Windows 11,16.0,1,2.4,82990000 
402,Laptop HP Envy 16-h0033TX 6K7F9PA (Core i9 12900HK/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 3060 6GB GDDR6/ 16.0inch WQXGA/ Windows 11 Home/ Silver/ Nhôm),HP,Intel,i9,16.0,64.0,nvidia,SSD,512,Windows 11,16.0,1,1.3,59990000 
403,Laptop HP EliteBook 630 G9 6M146PA (Core i7 1255U/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 13.3inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,13.0,1,1.28,26390000 
404,Laptop HP ProBook 450 G9 6M0Y9PA (Core i5 1235U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.74,21390000 
405,Máy tính xách tay Microsoft Surface Pro 9 (Core i5 1245U/ 8GB/ 256GB/ 13.0inch Touch/ Windows 11 Pro/ Platinum),Microsoft,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,13.0,1,1.4,20990000 
406,Laptop Lenovo Legion Gaming Slim 5 16IRH8 (Core i7 13700H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 16.0inch WQXGA/ Windows 11 Home/ Storm Grey/ Aluminium/ 3 Year),Lenovo,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,16.0,1,2.4,39990000 
407,Laptop Apple Macbook Air M1 8GPU/16Gb/512Gb Space Grey - Z1250004D,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,39990000 
408,Máy tính xách tay Microsoft Surface Laptop 4 (Ryzen 5 4680U/ 8GB/ 256GB SSD/ 13.4inch Touch/ Windows 10 Home/ Platinum),Microsoft,AMD,Ryzen 5,8.0,32.0,intel,SSD,256,Windows 10,13.0,1,1.265,29990000 
409,Laptop Apple Macbook Air M1 7GPU/16Gb/512Gb Silver - Z127000DF,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,39990000 
410,Laptop Apple Macbook Pro M1 8GPU/16Gb/ 512Gb Space Grey - Z11C000CH,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,48690000 
411,Laptop Apple Macbook Pro M1 8GPU/16Gb/256Gb Space Grey - Z11B000CT,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,42790000 
412,Máy tính xách tay Microsoft Surface Laptop Go (Core i5 1035G1/ 8GB/ 256GB SSD/ 12.4Inch Touch/ Windows 10 Home/ Platinum),Microsoft,Intel,i5,8.0,32.0,intel,SSD,256,Windows 10,12.0,1,1.1,20990000 
413,Máy tính xách tay Microsoft Surface Laptop Go (Core i5 1035G1/ 8GB/ 256GB SSD/ 12.4Inch Touch/ Windows 10 Home/ Ice Blue),Microsoft,Intel,i5,8.0,32.0,intel,SSD,256,Windows 10,12.0,1,1.1,20990000 
414,Máy tính xách tay Microsoft Surface Laptop Go (Core i5 1035G1/ 8GB/ 256GB SSD/ 12.4Inch Touch/ Windows 10 Home/ Sandstone),Microsoft,Intel,i5,8.0,32.0,intel,SSD,256,Windows 10,12.0,1,1.1,20990000 
415,Máy tính xách tay Microsoft Surface Laptop Go (Core i5 1035G1/ 8GB/ 128GB SSD/ 12.4Inch Touch/ Windows 10 Home/ Ice Blue),Microsoft,Intel,i5,8.0,32.0,intel,SSD,128,Windows 10,12.0,1,1.1,20990000 
416,Laptop Apple Macbook Pro MYDC2 SA/A Apple M1 8Gb/ 512Gb (Silver),Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,41290000 
417,Laptop Apple Macbook Pro MYDA2 SA/A Apple M1 8Gb/ 256Gb (Silver),Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,36990000 
418,Laptop Apple Macbook Pro MYD92 SA/A Apple M1 8Gb/ 512Gb (Space Gray),Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,41290000 
419,Laptop Apple Macbook Air MGNE3 (SA/A) Apple M1 8Gb/ 512Gb (Gold),Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,35990000 
420,Laptop Apple Macbook Air MGNA3 (SA/A) Apple M1 8Gb/ 512Gb (Silver),Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,35990000 
421,Laptop Apple Macbook Air MGN73 (SA/A) Apple M1 8Gb/ 512Gb (Space Grey),Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,35990000 
422,Máy tính xách tay Microsoft Surface Pro 7 (Core i7 1065G7/ 16Gb/ 256GB SSD/ 12.3inch Touch/ Windows 10 Home/ Black),Microsoft,Intel,i7,16.0,32.0,intel,SSD,256,Windows 10,12.0,1,1.4,35990000 
423,Laptop Apple Macbook Air M1 8GPU/16Gb/512Gb Silver - Z128000BR,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,36990000 
424,Laptop Apple Macbook Air M1 8GPU/16Gb/512Gb Gold - Z12B000BR,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,39990000 
425,Laptop Apple Macbook Pro M1 8GPU/16Gb/512Gb  Silver - Z11D000E7,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,48690000 
426,Máy tính xách tay Microsoft Surface Pro 7 Plus (Core i5 1135G7/ 8Gb/ 256GB SSD/ 12.3inch Touch/ Windows 11 Home/ Black),Microsoft,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,12.0,1,1.4,39990000 
427,Laptop Apple Macbook Air M1 7GPU/16Gb/512Gb Gold - Z12A00050,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,39990000 
428,Laptop Apple Macbook Air M1 7GPU/16Gb/512Gb Space Grey - Z124000DF,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,39990000 
429,Laptop Apple Macbook Pro M1 8GPU/16Gb/1Tb Space Grey - Z11C000CJ,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,50990000 
430,Laptop Apple Macbook Pro M1 8GPU/16Gb/1Tb Silver - Z11F000CJ,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,50990000 
431,Laptop Apple Macbook Air M1 7GPU/16Gb/256G Gold - Z12A0004Z,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,33990000 
432,Laptop Apple Macbook Air M1 7GPU/16Gb/256Gb Silver - Z127000DE,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,33990000 
433,Laptop Apple Macbook Air M1 7GPU/16Gb/256Gb Space Grey - Z124000DE,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,33990000 
434,Laptop Apple Macbook Pro M1 8GPU/16Gb/512Gb Silver - Z11F000CF,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,48690000 
435,Laptop Apple Macbook Pro M1 8GPU/16Gb/256Gb Silver - Z11D000E5,Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,42790000 
436,Microsoft Surface Pro 7 i5/8G/128Gb (Platium)- 128Gb/ 12.3Inch/ Wifi/Bluetooth//kèm Keyboard ,Microsoft,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,25990000 
437,Máy tính xách tay Microsoft Surface Pro 7 (Core i5 1035G4/ 4GB/ 128GB SSD/ 12.3inch Touch/ Windows 10 Home/ Platinum),Microsoft,Intel,i5,4.0,32.0,intel,SSD,128,Windows 10,12.0,1,1.4,23000000 
438,Máy tính xách tay Microsoft Surface Go 3 (Pentium 6500Y/ 4GB/ 64GB SSD/ 10.5Inch Touch/ Windows 11 Home/ Platinum),Microsoft,Pentium,1,4.0,32.0,intel,SSD,64,Windows 11,10.0,1,1.4,14990000 
439,Máy tính xách tay Microsoft Surface Pro 8 (Core i7 1185G7/ 16Gb/ 256GB/ 13.0inch Touch/ Windows 11 Home/ Platinum),Microsoft,Intel,i7,16.0,32.0,intel,SSD,256,Windows 11,13.0,1,1.4,20990000 
440,Laptop Microsoft Surface Pro 9 (Core i7 1265U/ 16GB/ 256GB/ 13.0inch Touch/ Windows 11 Home/ Platinum),Microsoft,Intel,i7,16.0,32.0,intel,SSD,256,Windows 11,13.0,1,1.4,20990000 
441,Máy tính xách tay Apple Macbook Pro 14 Z15G001MC (M1 Pro 8 Cores CPU/ 16GB/ 1TB SSD/ 14 core GPU/ Space Gray),Apple,Apple,M1,16.0,32.0,intel,SSD,1024,Mac OS,14.0,1,1.4,20990000 
442,Máy tính xách tay Apple Macbook Pro 14 Z15G001MJ (M1 Pro 10 Cores CPU/ 16GB/ 512GB SSD/ 14 core GPU/ Space Gray),Apple,Apple,M1,16.0,32.0,intel,SSD,512,Mac OS,14.0,1,1.4,20990000 
443,Laptop Lenovo Legion Gaming Slim 5 16IRH8 82YA00BUVN (Core i7 13700H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 16.0inch WQXGA/ Windows 11 Home/ Storm Grey/ Aluminium/ 3 Year),Lenovo,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,16.0,1,2.4,43990000 
444,"Laptop Lenovo LOQ Gaming 15IRH8 (Core i5 13420H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Storm Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i5,8.0,16.0,nvidia,SSD,512,Windows 11,15.0,1,2.4,32989000 
445,Máy tính xách tay Microsoft Surface Laptop Go (Core i5 1035G1/ 8GB/ 128GB SSD/ 12.4Inch Touch/ Windows 10 Home/ Sandstone),Microsoft,Intel,i5,8.0,32.0,intel,SSD,128,Windows 10,12.0,1,1.1,20990000 
446,Máy tính xách tay Microsoft Surface Laptop Go (Core i5 1035G1/ 8GB/ 128GB SSD/ 12.4Inch Touch/ Windows 10 Home/ Platinum),Microsoft,Intel,i5,8.0,32.0,intel,SSD,128,Windows 10,12.0,1,1.1,20990000 
447,Laptop Apple Macbook Pro MYD82 SA/A Apple M1 8Gb/ 256Gb (Space Gray),Apple,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,0,1.4,36990000 
448,Máy tính xách tay Apple Macbook Air MGN93SA/A (M1 8 Cores CPU/ 8Gb/ 256GB/ 7 core GPU/ Silver),Apple,Apple,M1,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,23590000 
449,Máy tính xách tay Apple Macbook Air MLXY3SA/A (M2 8-core CPU/ 8Gb/ 256GB/ 8 core GPU/ Silver),Apple,Apple,M2,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,31990000 
450,Máy tính xách tay Apple Macbook Air MLY33SA/A (M2 8-core CPU/ 8Gb/ 256GB/ 8 core GPU/ Midnight),Apple,Apple,M2,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,31990000 
451,Laptop Dell Latitude 3420 L3420I5SSDF (Core i5 1135G7/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch FHD/ NoOS/ Black/ 1 Year),Dell,Intel,i5,8.0,32.0,intel,SSD,256,NoOS,14.0,1,1.52,15990000 
452,Laptop Microsoft Surface Pro 9 (Core i5 Gen 12th/ 8GB/ 256GB SSD/ 13.0inch Touch/ Windows 11 Home/ Platinum),Microsoft,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,13.0,1,1.4,20990000 
453,Laptop Gigabyte Gaming G5 MF E2VN333SH (Core i5 12500H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ 2 Year),HP,Intel,i5,8.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,1.4,25990000 
454,Laptop Lenovo Legion Gaming 5 Pro 16IAH7H (Core i7 12700H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 3070Ti 8GB DDR6/ 16.0inch WQXGA/ Windows 11 Home/ Trắng/ Aluminium/ 3 Year),Lenovo,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,16.0,1,2.49,43990000 
455,Laptop Dell Latitude L34401355U08512G (Core i7 1355U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ NoOS/ Black/ 1 Year),Dell,Intel,i7,8.0,32.0,intel,SSD,512,NoOS,14.0,1,1.52,26490000 
456,Laptop Lenovo Yoga 9 2-in-1 14IMH9 83AC000SVN (Ultra 7 155H/ 16GB/ 1TB SSD/ Intel Iris Xe Graphics/ 14.5inch 2.8K Touch/ Windows 11 Home + Office Student/ Cosmic Blue/ Vỏ nhôm/ Pen/ USB-C + Bao da/ 2 Year),Lenovo,Ultra,7,16.0,16.0,intel,SSD,1024,Windows 11,14.0,1,1.32,47990000 
457,Laptop Lenovo Yoga 7 14IRL8 82YL006AVN OLED (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA Touch/ Windows 11 Home + Office Student/ Grey/ Vỏ nhôm/ Pen/ 3 Year),Lenovo,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.49,25990000 
458,Laptop Lenovo ThinkBook 16 G6 ABP 21KK005XVN (Ryzen 5 7530U/ 16GB/ 512GB SSD/ AMD Radeon Graphics/ 16.0inch WUXGA/ Windows 11 Home/ Grey/ Aluminium/ 2 Year),Lenovo,AMD,Ryzen 5,16.0,64.0,amd,SSD,512,Windows 11,16.0,1,1.7,20290000 
459,"Laptop Lenovo IdeaPad Slim 3 15IAH8 83ER000EVN (Core i5 12450H/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,15.0,1,1.62,14990000 
460,Laptop Apple Macbook Air MXCR3SA/A (Apple M3 8 Core CPU/ 16GB/ 512GB/ 10 core GPU/ Space Gray),Apple,Apple,M3,16.0,32.0,intel,SSD,512,Mac OS,13.0,1,1.4,20990000 
461,Laptop Apple Macbook Air MRXP3SA/A (Apple M3 8 Core CPU/ 8GB/ 512GB/ 10 core GPU/ Space Gray),Apple,Apple,M3,8.0,32.0,intel,SSD,512,Mac OS,13.0,1,1.4,20990000 
462,"Laptop Lenovo IdeaPad Slim 3 15IAU7 82RK001PVN (Core i5 1235U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Arctic Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.0,1,1.63,13490000 
463,Laptop Lenovo IdeaPad Slim 5 14IAH8 83BF002NVN (Core i5 12450H/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Cloud Grey/ Vỏ nhôm/ 3 Year),Lenovo,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.46,16490000 
464,"Laptop Lenovo IdeaPad Slim 3 14IAU7 82RJ000HVN (Core i3 1215U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Xanh/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i3,8.0,24.0,intel,SSD,512,Windows 11,14.0,1,1.43,13990000 
465,"Laptop Lenovo LOQ Gaming 15IRX9 83DV0092VN (Core i7-13650HX/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Storm Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.38,36290000 
466,Laptop Lenovo IdeaPad Slim 5 14IRL8 OLED (Core i7 13620H/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Cloud Grey/ Vỏ nhôm/ 3 Year),Lenovo,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.46,23490000 
467,Laptop Gigabyte Gaming G5 MF5 H2VN353SH (Core i7 13620H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ 2 Year),HP,Intel,i7,16.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,1.4,26990000 
468,Laptop Lenovo Legion Gaming Slim 5 16IRH8 (Core i7 13700H/ 16GB/ 1TB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 16.0inch WQXGA/ Windows 11 Home/ Storm Grey/ Aluminium/ 3 Year),Lenovo,Intel,i7,16.0,32.0,nvidia,SSD,1024,Windows 11,16.0,1,2.4,42990000 
469,Laptop Lenovo ThinkPad P16s G2 OLED 4K (Core i7 1360P/ 32GB/ 1TB SSD/ Nvidia GeForce RTX A500 4GB DDR6/ 16.0inch WQUXGA/ Windows 11 Pro/ Black/ Aluminium/ 3 Year),Lenovo,Intel,i7,32.0,32.0,nvidia,SSD,1024,Windows 11,16.0,1,1.7,60990000 
470,Laptop Apple Macbook Pro 16 MUW63SA/A (Apple M3 Max 16 Core CPU/ 48GB/ 1TB/ 40 core GPU/ Space Gray),Apple,Apple,M3,48.0,32.0,intel,SSD,1024,Mac OS,16.0,1,1.4,20990000 
471,Laptop Apple Macbook Pro 14 MRX43SA/A (Apple M3 Pro 12 Core CPU/ 18Gb/ 1TB/ 18 core GPU/ Space Black),Apple,Apple,M3,18.0,32.0,intel,SSD,1024,Mac OS,14.0,1,1.4,20990000 
472,Laptop Lenovo ThinkPad P16s G2 21HK003CVA (Core i7 1360P/ 16GB/ 512GB SSD/ Nvidia GeForce RTX A500 4GB DDR6/ 16.0inch WUXGA/ NoOS/ Black/ Aluminium/ 3 Year),Lenovo,Intel,i7,16.0,16.0,nvidia,SSD,512,NoOS,16.0,1,1.7,39990000 
473,Laptop Lenovo ThinkPad P14s G4 21HF003VVA (Core i7 1360P/ 16GB/ 512GB SSD/ Nvidia GeForce RTX A500 4GB DDR6/ 14.0inch 2.2K/ NoOS/ Black/ Aluminium/ 3 Year),Lenovo,Intel,i7,16.0,16.0,nvidia,SSD,512,NoOS,14.0,1,1.34,39990000 
474,Laptop Lenovo ThinkPad P14s G4 21HF003PVN OLED (Core i7 1360P/ 32GB/ 1TB SSD/ Nvidia GeForce RTX A500 4GB DDR6/ 14.0inch OLED/ Windows 11 Pro/ Black/ Aluminium/ 3 Year),Lenovo,Intel,i7,32.0,32.0,nvidia,SSD,1024,Windows 11,14.0,1,1.34,51990000 
475,Laptop Lenovo IdeaPad Slim 5 14IAL7 (Core i5 1235U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Abyss Blue/ Vỏ nhôm/ 3 Year),Lenovo,Intel,i5,8.0,8.0,intel,SSD,512,Windows 11,14.0,1,1.41,16990000 
476,"Laptop Lenovo LOQ Gaming 15IRH8 (Core i5 12450H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Storm Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i5,8.0,16.0,nvidia,SSD,512,Windows 11,15.0,1,2.4,20990000 
477,"Laptop Lenovo IdeaPad Slim 3 15IAU7 (Core i7 1255U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,15.0,1,1.63,17290000 
478,Laptop Lenovo Legion Gaming 5 Pro 16IRX8 (Core i9-13900HX/ 16GB/ 1TB SSD/ Nvidia GeForce RTX 4070 8GB GDDR6/ 16.0inch WQXGA/ Windows 11 Home/ Storm Grey/ Aluminium/ 3 Year),Lenovo,Intel,i9,16.0,32.0,nvidia,SSD,1024,Windows 11,16.0,1,2.55,55990000 
479,Laptop Lenovo ThinkPad X13 GEN 4 21EX006RVA (Core i5 1335U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 13.3inch WUXGA/ NoOS/ Black/ Carbon Fiber/ 3 Year),Lenovo,Intel,i5,16.0,16.0,intel,SSD,512,NoOS,13.0,1,1.12,29990000 
480,Laptop Dell Latitude 3420 L3420I5SSDF512B (Core i5 1135G7/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ NoOS/ Black/ 3 Year),Dell,Intel,i5,8.0,32.0,intel,SSD,512,NoOS,14.0,1,1.52,19999000 
481,Laptop Dell XPS 13  Plus 9320 1Y0WG OLED (Core i7 1360P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 13.4inch 3.5K Touch/ Win11 + Office Student + McAfee LS/ Silver/ Nhôm nguyên khối/ 1 Year),Dell,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,13.0,1,1.4,62990000 
482,Laptop Gigabyte Gaming G5 MF F2PH333SH (Core i5 12450H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ 2 Year),HP,Intel,i5,8.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,1.4,22990000 
483,Laptop Dell Inspiron 5430 20DY31 (Core i7 1360P/ 16GB/ 1TB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD+/ Windows 11 Home + Office Student/ Silver/ Vỏ nhôm/ 1 Year),Dell,Intel,i7,16.0,16.0,intel,SSD,1024,Windows 11,14.0,1,1.69,28490000 
