,Unnamed: 0,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,screen_revolution,battery,weight,price,screen_width,screen_height
93,93,Laptop Lenovo Thinkpad T16 Gen 2 (21HH003PVA) (i7 1355U/16GB RAM/512GB SSD/16 WUXGA/Dos/Đen),Lenovo,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,16.0,WUXGA,52.5,1.68,28349000.0,1920.0,1200.0
94,94,Laptop Asus X1402ZA-MW357W (i5 1240P/8GB RAM/256GB SSD/14 FHD Cảm ứng/Win11/Bạc),Asus,Intel,i5,8.0,40.0,intel,SSD,256,Windows 11,14.0,FHD,42.0,1.5,15299000.0,1920.0,1080.0
95,95,Laptop Dell Vostro 3400 (i3 1115G4 8GB RAM/512GB SSD/14.0 inch HD/Ubuntu/Đen) (NK_Bảo hành tại HACOM)	,Dell,Intel,i3,8.0,16.0,intel,HDD,512,Ubuntu,14.0,FHD,42.0,1.64,9199000.0,1920.0,1080.0
96,96,Laptop Lenovo ThinkBook 15 G5 (21JD001QVN) (i5 1335U/8GB RAM/512GB SSD/15.6 FHD/Dos/Xám),Lenovo,Intel,i5,8.0,40.0,intel,SSD,512,NoOS,15.6,FHD,45.0,1.7,17299000.0,1920.0,1080.0
97,97,Laptop Lenovo Thinkpad T14 Gen 3 (21AJSCA000) (i7 1260P/16GB RAM/512GB SSD/14 WUXGA Cảm ứng/Dos/Đen),Lenovo,Intel,i7,16.0,48.0,intel,SSD,512,Dos,14.0,WUXGA,57.0,1.5,32349000.0,1920.0,1200.0
98,98,Laptop Acer Aspire 5 A514-56P-55K5 (NX.KHRSV.003) (i5 1335U/16GB RAM/512GB SSD/14.0 inch WUXGA IPS/Win11/Xám) (2023),Acer,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,WUXGA,50.0,1.7,16299000.0,1920.0,1200.0
99,99,Laptop Lenovo Yoga Book 9 13IMU9 (83FF001SVN) (Ultra7 155H/32GB RAM/1TB SSD/13.3 2.8K Cảm ứng/Win11/Office H&S/Xanh),Lenovo,Intel,i5,32.0,16.0,intel,SSD,1024,Windows 11,15.6,FHD,41.0,1.7,63949000.0,1920.0,1080.0
100,100,Laptop Dell Inspiron 16 5630 (N5630-i7P165W11SL2050) (i7 1360P 16GB RAM/512GB SSD/RTX2050 4G/16.0 inch FHD+/Win11/Office HS21/Bạc/Vỏ nhôm),Dell,Intel,i7,16.0,16.0,nvidia,SSD,512,Windows 11,16.0,FHD,54.0,1.9,28949000.0,1920.0,1200.0
101,101,Laptop Lenovo V14 Gen 4 (83FR0017VN) (i5 12500H/16GB RAM/512GB SSD/14 FHD/Dos/Đen),Lenovo,Intel,i5,8.0,16.0,intel,SSD,512,NoOS,14.0,FHD,45.0,1.69,12299000.0,1920.0,1080.0
102,102,Laptop HP Pavilion 14-dv2074TU(7C0P3PA) (i5 1235U/8GB RAM/512GB SSD/14 FHD/Win11/Vàng),HP,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,41.0,1.6,15599000.0,1920.0,1080.0
103,103,Laptop Dell Vostro 3400 (i5 1135G7 16GB RAM/256GB SSD + 1TB HDD/MX330 2G/14.0 inch HD/Dos/Đen) (NK_Bảo hành tại HACOM),Dell,Intel,i5,16.0,16.0,nvidia,HDD,256,Windows 11,14.0,FHD,42.0,1.64,13299000.0,1336.0,768.0
104,104,Laptop HP Pavilion X360 14-ek1048TU (80R26PA) (i5 1335U/8GB RAM/512GB SSD/14 FHD Cảm ứng/Bút/Win11/Vàng,HP,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,43.3,1.53,20699000.0,1920.0,1080.0
105,105,Laptop HP Envy X360 13-bf0112TU (7C0N9PA) (i5 1230U/16GB RAM/512GB SSD/13.3 QHD Cảm ứng/Bút/Win11/Bạc),HP,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,66.0,1.34,24299000.0,1920.0,1080.0
106,106,Laptop MSI Modern 14 (C12MO-660VN) (i5 1235U /16GB RAM/512GB SSD/14.0 inch FHD IPS/Win11/Đen),MSI,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,41.0,1.4,14790000.0,1920.0,1080.0
107,107,Laptop MSI Modern 14 (C13M-607VN) (i7 1355U/16GB RAM/512GB SSD/14.0 inch FHD IPS/Win11/Đen) (2023),MSI,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,41.0,1.4,20340000.0,1920.0,1080.0
108,108,Laptop Acer Aspire 5 A514-56P-562P (NX.KHRSV.008) (i5-1335U/8GB RAM/ 512GB SSD/14 inch FHD+/Win11/Xám) ,Acer,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14.0,WUXGA,50.0,1.5,15299000.0,1920.0,1200.0
109,109,Laptop Acer TravelMate P4 TMP414-51-50HX (NX.VP2SV.00T) (i5 1135G7/8GB RAM/512GB SSD/14.0 inch FHD IPS/Win 11/Xanh/Nhôm),Acer,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.6,FHD,56.0,1.4,22289000.0,1920.0,1080.0
110,110,Laptop Acer TravelMate P4 TMP414-51-73F4 (NX.VP2SV.00W) (i7 1165G7/16GB RAM/1TB SSD/14.0 inch FHD IPS/Win 11/Xanh/Nhôm),Acer,Intel,i7,16.0,32.0,intel,SSD,1024,Windows 11,15.6,FHD,56.0,1.4,29349000.0,1920.0,1080.0
111,111,Laptop Acer Aspire 5 A515-58P-774R (NX.KHJSV.005) (i7 1355U16GB RAM/512GB SSD/15.6 inch FHD IPS/Win11/Xám) (2023),Acer,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,50.0,1.7,20049000.0,1920.0,1080.0
112,112,Laptop Acer TravelMate P4 TMP414-51G-59R6 (NX.VP9SV.001) (i5 1135G7/16GB RAM/512GB SSD/MX350 2G/14.0 inch FHD IPS/Win 11/Xanh/Nhôm),Acer,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,56.0,1.4,25789000.0,1920.0,1080.0
113,113,Laptop Acer Aspire 5 A515-58P-34RJ (NX.KHJSV.003) (i3 1315U/8GB RAM/512GB SSD/15.6 inch FHD/Win 11/Xám),Acer,Intel,i3,8.0,8.0,intel,SSD,512,Windows 11,15.6,FHD,50.0,1.7,13099000.0,1920.0,1080.0
114,114,Laptop Dell XPS 15 9530 (71015716) (i7 13700H/16GB RAM/512GB SSD/RTX4050 6G/15.6 inch 3.5K OLED Cảm ứng/Win 11/Office HS21/Bạc/Nhôm) ,Dell,Intel,i7,16.0,16.0,nvidia,SSD,512,Windows 11,15.6,FHD,86.0,1.96,68349000.0,3456.0,2160.0
115,115,Laptop Lenovo Thinkpad X1 Fold Gen 1 (i5 /8GB RAM/512GB SSD/13.3 WXGA/Win Pro/Đen/5G),Dell,Intel,i5,8.0,16.0,intel,SSD,512,Windows 10,15.6,FHD,41.0,0.999,60899000.0,2048.0,1536.0
116,116,Laptop Dell Vostro 3520 (Intel Core i5-1235U/8GB RAM/512GB SSD/MX550 2GB/15.6 inch FHD 120Hz\/Bàn phím UK/Dos/Đen) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,16.0,nvidia,SSD,512,Windows 11,15.6,FHD,41.0,1.66,15299000.0,1920.0,1080.0
117,117,Laptop Vaio FE 14 (VWNC51427-RG) (i5-1235U/8GB RAM/512GB SSD/14.1 inch FHD IPS/Win11/Hồng) (NK_Bảo hành tại HACOM),VAIO,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14.1,FHD,41.0,1.6,16299000.0,1920.0,1080.0
118,118,Laptop Lenovo Thinkpad T14 Gen 3 (21AJS9VN00) (i7 1255U/16GB RAM/512GB SSD/14 WUXGA/Dos/Đen),Lenovo,Intel,i7,16.0,48.0,intel,SSD,512,Dos,14.0,WUXGA,57.0,1.5,33349000.0,1920.0,1200.0
119,119,Laptop Dell Vostro 3510 (i5 1135G7 16GB RAM/512GB SSD/15.6 inch FHD/Ubuntu/Đen) (NK_Bảo hành tại HACOM),Dell,Intel,i5,16.0,16.0,intel,SSD,512,Ubuntu,15.6,FHD,41.0,1.69,14599000.0,1920.0,1080.0
120,120,Laptop Vaio FE 15 (VWNC51527-BK) (i5-1235U/8GB RAM/512GB SSD/15.6 inch FHD IPS/Win11/Đen) (NK_Bảo hành tại HACOM),VAIO,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.8,18299000.0,1920.0,1080.0
121,121,Laptop Lenovo Thinkpad E14 (21E4S2GP00 ) (i5 1235U/16GB RAM/512GB SSD/14.0 FHD/Dos/ Đen),Lenovo,Intel,i5,16.0,40.0,intel,SSD,512,Dos,14.0,FHD,45.0,1.64,20299000.0,1920.0,1080.0
122,122,Microsoft Surface Go 3 (Intel i3 10100Y/8GB RAM/128GB SSD/10.5/Win/Bạc/LTE)(Bảo hành tại HACOM),Microsoft,Intel,i3,8.0,16.0,intel,SSD,128,Windows 11,10.5,FHD,41.0,0.56,21699000.0,1280.0,1920.0
123,123,Microsoft Surface Go 3 (Intel i3 10100Y/8GB RAM/128GB SSD/10.5/Win/Bạc)(Bảo hành tại HACOM),Microsoft,Intel,i3,8.0,16.0,intel,SSD,128,Windows 11,10.5,FHD,41.0,0.56,19199000.0,1280.0,1920.0
124,124,Laptop Lenovo IdeaPad 3 14ITL6 (82H700DNVN) (Core i3 1115G4/8GB RAM/512GB SSD/14 FHD/Win10/Xám),Dell,Intel,i3,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,38.0,1.41,14949000.0,1920.0,1080.0
125,125,Laptop Lenovo IdeaPad 5 14ILT05 (82FE000GVN) (Core i5 1135G7/8GB RAM/512GB SSD/14 FHD/Win10/Xám),Dell,Intel,i5,8.0,8.0,intel,SSD,512,Windows 10,14.0,FHD,44.5,1.38,17169000.0,1920.0,1080.0
126,126,Laptop Dell Inspiron 7306 (5934SLV) (i5 1135G7 8GBRAM/512GB SSD/13.3 inch FHD Touch/Win10/Bạc/Vỏ nhôm) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,16.0,intel,SSD,512,Windows 10,15.6,FHD,60.0,1.37,19299000.0,1920.0,1080.0
127,127,Laptop HP ProBook 440 G6 8AZ16PA (i5 8265U/8GB RAM/256GB SSD/14 inch FHD/Dos),Dell,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.6,FHD,45.0,1.6,18379000.0,1920.0,1080.0
128,128,Laptop HP ProBook 430 G8 (2H0N7PA) (i5 1135G7/4GB RAM/512GB SSD /13.3 FHD/FP/Win/Bạc),Dell,Intel,i5,4.0,32.0,intel,SSD,512,Windows 10,13.3,FHD,45.0,1.264,20199000.0,1920.0,1080.0
129,129,Laptop HP ProBook 430 G8 (2H0N6PA) (i5 1135G7/4GB RAM/256GB SSD /13.3 FHD/FP/Win/Bạc),Dell,Intel,i5,4.0,32.0,intel,SSD,256,Windows 10,13.3,FHD,45.0,1.255,19289000.0,1920.0,1080.0
130,130,Laptop HP ProBook 430 G8 (2Z6T0PA) (i5 1135G7/8GB RAM/256GB SSD /13.3 FHD/FP/Dos/Bạc),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,13.3,FHD,45.0,1.255,19699000.0,1920.0,1080.0
131,131,Laptop HP ProBook 430 G8 (2H0N8PA) (i5 1135G7/8GB RAM/256GB SSD /13.3 FHD/FP/Win/Bạc),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Windows 10,13.3,FHD,45.0,1.263,20499000.0,1920.0,1080.0
132,132,Laptop HP ProBook 450 G6 8AZ17PA (i5 8265U/8GB RAM/256 GB SSD/15.6 inch FHD/Dos),Dell,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.6,FHD,45.0,1.85,18379000.0,1920.0,1080.0
133,133,Laptop HP Pavilion x360 14-dw1019TU (2H3N7PA) (i7 1165G7/8GB RAM/512GB SSD/14 Touch FHD/Win10/Office/Bút/Vàng),Dell,Intel,i7,4.0,32.0,intel,SSD,512,Windows 10,14.0,FHD,43.3,1.65,23579000.0,1920.0,1080.0
134,134,Laptop HP ProBook 430 G8 (2Z6E9PA) (i5 1135G7/4GB RAM/256GB SSD /13.3 FHD/FP/DOS/Bạc),Dell,Intel,i5,4.0,16.0,intel,SSD,256,Dos,13.3,FHD,45.0,1.255,18989000.0,1920.0,1080.0
135,135,Laptop Lenovo IdeaPad 3 14ITL6 (82H7003UVN) (Core i5 1135G7/8GB RAM/512GB SSD/14 FHD/Win10/Xám),Dell,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,38.0,1.41,18079000.0,1920.0,1080.0
136,136,Laptop HP ProBook 450 G8 (2H0W1PA) (i5 1135G7/8GB RAM/256GB SSD /15.6 FHD/MX450 2GB/FP/Win/Bạc),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Windows 10,15.6,FHD,45.0,1.683,22299000.0,1920.0,1080.0
137,137,Laptop HP ProBook 430 G8 (348D6PA) (i5 1135G7/8GB RAM/512GB SSD /13.3 FHD/FP/Dos/Bạc),Dell,Intel,i5,8.0,32.0,intel,SSD,512,Dos,13.3,FHD,45.0,1.255,20499000.0,1920.0,1080.0
138,138,Laptop Lenovo IdeaPad 5 14ITL05 (82FE00BFVN) (Core i5 1135G7/8GB RAM/512GB SSD/14 FHD/Win10/Xám),Dell,Intel,i5,8.0,8.0,intel,SSD,512,Windows 10,14.0,FHD,44.5,1.391,17779000.0,1920.0,1080.0
139,139,Laptop Asus ExpertBook B5302CEA-KG0493W(i5 1135G7/8GB RAM/512GB SSD/13.3 Oled/Win11/Đen),Asus,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,13.3,FHD,66.0,1.2,21299000.0,1920.0,1080.0
140,140,Laptop Lenovo ThinkBook 15 G2 ITL (20VE006WVN) (i5 1135G7/8GB RAM/512GB SSD/15.6 FHD/DOS/Xám),Lenovo,Intel,i5,8.0,40.0,intel,SSD,512,NoOS,15.6,FHD,45.0,1.8,19999000.0,1920.0,1080.0
141,141,Laptop Lenovo Thinkpad T14 Gen 3 (21AJS1HQ00) (i7 1260P/16GB RAM/512GB SSD/14 FHD/Win11 Pro/Đen),Lenovo,Intel,i7,16.0,16.0,amd,SSD,512,Windows 11,14.0,FHD,41.0,1.5,38349000.0,1920.0,1080.0
142,142,Laptop Lenovo Yoga Slim 7 Pro 14IHU5 O (82NH008TVN) (i7 11370H /16GB RAM/1TB SSD/14 2.8K/MX450 2GB/Win11/Xám),Lenovo,Intel,i7,16.0,16.0,nvidia,SSD,1024,Windows 11,14.0,FHD,61.0,1.38,30349000.0,2880.0,1800.0
143,143,Laptop Lenovo Thinkpad T14 Gen 3 (21AJS1HS00) (i7 1255U/16GB RAM/512GB SSD/14 FHD/Dos/Đen),Lenovo,Intel,i7,16.0,16.0,amd,SSD,512,Dos,14.0,FHD,41.0,1.5,36349000.0,1920.0,1080.0
144,144,Laptop Dell Inspiron 7506 2 in 1 (i7506-5903SLV) (i5 1135G7/8GB RAM/256GB SSD/15.6inch FHD/Cảm ứng/Win11/Bạc) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,16.0,intel,SSD,256,Windows 11,15.6,FHD,53.0,1.9,18299000.0,1920.0,1080.0
145,145,Laptop Dell Vostro 3400 (i3 1115G4 8GB RAM/256GB SSD/14.0 inch FHD/Ubuntu/Đen) (NK_Bảo hành tại HACOM),Dell,Intel,i3,8.0,16.0,intel,HDD,256,Windows 11,14.0,FHD,42.0,1.64,9199000.0,1920.0,1080.0
146,146,Laptop Dell XPS 9710 (XPS7I7001W1) (I7 11800H/16GB/1TB SSD/RTX3050 4G/17.0UHD+Touch/Win11/OfficeHS/Bạc),Dell,Intel,i7,16.0,64.0,intel,SSD,1024,Windows 11,15.6,FHD,97.0,2.42,57349000.0,1920.0,1080.0
147,147,Laptop Dell Inspiron 5620 (N6I7009W1) (i7 1255U 16GB RAM/512GB SSD/16.0 inch FHD+/Win11/Office HS21/Bạc),Dell,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,16.0,FHD,54.0,1.87,24049000.0,1920.0,1200.0
148,148,Laptop Dell Inspiron 3511 (JNM5H) (i5 1135G7 8GB RAM/256GB SSD/15.6 inch FHD/Win11/Đen) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.73,13399000.0,1920.0,1080.0
149,149,Laptop Dell Vostro 3400 (i5 1135G7 8GB RAM/512GB SSD/14.0 inch FHD/Ubuntu/Đen) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,16.0,intel,HDD,512,Windows 11,14.0,FHD,42.0,1.64,13299000.0,1920.0,1080.0
150,150,Laptop Dell Latitude 3420 (42LT342003) (i7 1165G7 8GB RAM/256GB SSD/14.0 inch FHD/Fedora/Đen) ,Dell,Intel,i7,8.0,32.0,intel,SSD,256,Fedora,15.6,FHD,41.0,1.52,22849000.0,1920.0,1080.0
151,151,Laptop Dell Vostro 3420 (V4I7310W1) (i7 1255U 8GB RAM/512GB SSD/MX550 2G/14.0FHD/Win11/OfficeHS21/Xám),Dell,Intel,i7,8.0,16.0,nvidia,SSD,512,Windows 11,14.0,FHD,41.0,1.48,22349000.0,1920.0,1080.0
152,152,Laptop Dell Vostro 3520 (5M2TT1) (i3 1215U 8GB RAM/512GB SSD/15.6 inch FHD/Win11/OfficeHS21/Xám),Dell,Intel,i3,8.0,32.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.65,14699000.0,1920.0,1080.0
153,153,Laptop Dell Latitude 3420 (L3420I5SSDF/DFB) (i5 1135G7 8GB/256GB SSD/14.0FHD/Fedora/Đen),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Fedora,15.6,FHD,41.0,1.52,16199000.0,1920.0,1080.0
154,154,Laptop Dell Laptop Dell Latitude 7320 (9PPWV) (i5 1145G7 16GB/256GB SSD/13.3FHD/Win10 Pro/Đen) (NK_Bảo hành tại HACOM),Dell,Intel,i5,16.0,16.0,intel,SSD,256,Windows 10,13.3,FHD,41.0,1.15,18299000.0,1920.0,1080.0
155,155,Laptop Dell Inspiron 5620 (P1WKN) (i5 1235U 8GB RAM/256GB SSD/16.0 inch FHD+/Win11/Office HS21/Bạc),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,16.0,FHD,54.0,1.87,18099000.0,1920.0,1200.0
156,156,Laptop Dell Vostro 3520 (Intel Core i5-1235U/8GB RAM/512GB SSD/15.6 inch FHD 120Hz/Dos/Xám) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.66,14299000.0,1920.0,1080.0
157,157,Laptop LG Gram 14ZD90Q-G.AX31A5 (i3-1220P/8GB RAM/256GB SSD/14.0 inch WUXGA/Dos/Trắng) (2022),LG,Intel,i3,8.0,16.0,intel,SSD,256,Dos,14.0,WUXGA,72.0,1.7,22699000.0,1920.0,1200.0
158,158,Laptop Dell Latitude 3520 (70280536) (i3 1115G4 8GB RAM/256GB SSD/15.6 inch HD/Win11/Đen) (2021),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.79,12099000.0,1920.0,1080.0
159,159,LAPTOP DELL LATITUDE 5520 (I5 1145G7 8GB RAM/256GB SSD/15.6 INCH FHD/UBUNTU/XÁM/VỎ NHÔM),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Ubuntu,15.6,FHD,63.0,1.59,16299000.0,1920.0,1080.0
160,160,Laptop Dell Inspiron 14 7430 2 in 1 (I7430-5800SLV)(i5 1335U 8GB RAM/512GB SSD/14 inch FHD+/Cảm ứng/Win11/Bạc/Vỏ nhôm) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,54.0,1.58,18299000.0,1920.0,1200.0
161,161,Laptop Vaio FE 15 (VWNC51527-SL) (i5-1235U/8GB RAM/512GB SSD/15.6 inch FHD IPS/Win11/Bạc) (NK_Bảo hành tại HACOM),VAIO,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.8,17899000.0,1920.0,1080.0
162,162,Laptop Dell Inspiron 3520 (i5 1135G7 16GB RAM/512GB SSD/15.6 inch FHD 120Hz/Ubuntu/Đen) (NK_Bảo hành tại HACOM),Dell,Intel,i5,16.0,16.0,intel,SSD,512,Ubuntu,15.6,FHD,41.0,1.83,14599000.0,1920.0,1080.0
163,163,Laptop Dell Inspiron 3520 (i5 1135G7 8GB RAM/512GB SSD/15.6FHD 120Hz/Ubuntu/Bạc) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.83,13699000.0,1920.0,1080.0
164,164,Laptop Vaio FE 14 (VWNC51427-SL) (i5-1235U/8GB RAM/512GB SSD/14.1 inch FHD IPS/Win11/Bạc) (NK_Bảo hành tại HACOM),VAIO,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14.1,FHD,41.0,1.6,15999000.0,1920.0,1080.0
165,165,Laptop Dell Vostro 5620 (VWXVW) (i5 1240P 16GB/512GB SSD/MX570 2GB/16 FHD+/Win11/Office HS21/Xám),Dell,Intel,i5,16.0,16.0,nvidia,SSD,512,Windows 11,16.0,FHD,54.0,1.91,24299000.0,1920.0,1200.0
166,166,Laptop Dell Latitude 3520 (70280543) (i5 1135G7 8GB RAM/256GB SSD/15.6 inch FHD/Win11/Đen) (2021),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.79,17299000.0,1920.0,1080.0
167,167,Laptop Dell Latitude 3420 (L3420I5SSDF512) (i5 1135G7 8GB RAM/512GB SSD/14.0 inch FHD/Fedora/Đen) ,Dell,Intel,i5,8.0,32.0,intel,SSD,512,Fedora,15.6,FHD,41.0,1.52,16799000.0,1920.0,1080.0
168,168,Laptop Dell Inspiron 3511 (PDP3H) (Intel Core i5 1135G7/8GB RAM/256GB SSD/15.6inch FHD/Win 11/ Bạc) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,16.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.73,13799000.0,1920.0,1080.0
169,169, Laptop Dell Inspiron 3511 (5101BLK) (i5 1135G7 8GBRAM/256GB SSD/15.6 inch FHD Cảm ứng/Win11/Đen) (NK_Bảo hành tại HACOM),Dell,Intel,i5,8.0,16.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.73,13799000.0,1920.0,1080.0
170,170,Laptop Dell Inspiron 14 5420 (70295791) (i7 1255U/16GB RAM/1TB SSD/MX570 2G/14.0 inch FHD+/ Win11/Office HS21/Bạc) ,Dell,Intel,i7,16.0,16.0,nvidia,SSD,1024,Windows 11,14.0,FHD,54.0,1.54,28349000.0,1920.0,1200.0
171,171,Laptop Dell Inspiron 3520 (N3520-i3U082W11BLU) (i3 1215U 8GB RAM/256GB SSD/15.6 inch FHD/Win11/OfficeHS21/Đen),Dell,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.65,12299000.0,1920.0,1080.0
172,172,Laptop Dell Inspiron 3530 (71011775) (i7 1355U 8GB/512GB SSD/15.6FHD/Win11/Office HS21/Đen),Dell,Intel,i7,8.0,32.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.65,20149000.0,1920.0,1080.0
173,173,Laptop Dell Inspiron 14 5430 (20DY3) (i7 1355U/16GB RAM/512GB SSD/14.0 inch FHD+/Win11/Office HS21/Bạc/Vỏ nhôm),Dell,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,54.0,1.53,26349000.0,1920.0,1200.0
174,174,Laptop Dell Inspiron 3520 (N5I5122W1) (i5 1235U 8GB RAM/256GB SSD/15.6 inch FHD/Win11/OfficeHS21/Đen),Dell,Intel,i5,8.0,16.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.65,15799000.0,1920.0,1080.0
175,175,Laptop Dell Vostro 5620 (V6I5405W1) (i5 1240P 8GB RAM/512GB SSD/MX570 2G/16.0 inch FHD+/Win11/Office HS21/Xám/Vỏ nhôm)	,Dell,Intel,i5,8.0,16.0,nvidia,SSD,512,Windows 11,16.0,FHD,54.0,1.91,20799000.0,1920.0,1200.0
176,176,Laptop Dell Inspiron 5620 (N6I7004W1) (i7 1255U 16GB RAM/512GB SSD/MX570 2G/16.0 inch FHD+/Win11/Office HS21/Bạc),Dell,Intel,i7,16.0,16.0,nvidia,SSD,512,Windows 11,16.0,FHD,54.0,1.91,27049000.0,1920.0,1200.0
177,177,"Laptop Dell Workstation Mobile Precision 5680 vPro Enterprise (71023332) (i7-13800H/16GB RAM/512GB SSD/RTX2000 ADA 8GB, 16 inch FHD+/Ubuntu/Xám) ",Dell,Intel,i7,8.0,16.0,nvidia,SSD,512,Ubuntu,16.0,FHD,100.0,1.905,83349000.0,1920.0,1200.0
178,178,Laptop Dell Inspiron 3520 (71003264) (i3 1215U 8GB RAM/512GB SSD/15.6 inch FHD/Win11/OfficeHS21/Đen),Dell,Intel,i3,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.65,12999000.0,1920.0,1080.0
179,179,Laptop Acer Aspire 3 A315-59-321N (NX.K6TSV.009) (i3 1215U/8GB RAM/256GB SSD/15.6 inch FHD/Win 11/Bạc),Acer,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,15.6,FHD,40.0,1.7,9899000.0,1920.0,1080.0
180,180,Laptop Dell Vostro 16 5630 (V5630-i5P085W11GRU) (i5 1340P 8GB RAM/512GB SSD/16.0 inch FHD+/Win11/Office HS21/Xám),Dell,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,16.0,FHD,54.0,1.9,21799000.0,1920.0,1200.0
181,181,Laptop Dell Mobile Precision Workstation 7680 vPro (71024681) (i7-13850HX/32GB RAM/1TB SSD/RTX2000 Ada 8GB/16 inch FHD+/ Win 11 Pro/Xám) ,Dell,Intel,i7,8.0,16.0,nvidia,SSD,1024,Windows 11,16.0,FHD,83.0,2.6,79349000.0,1920.0,1200.0
182,182,Laptop Dell Workstation Mobile Precision 3480 vPro (71024682) (i7-1370P/32GB RAM/1TB SSD/RTX A500 4GB/14 inch FHD/ Win 11 Pro/Xám) ,Dell,Intel,i7,8.0,16.0,nvidia,SSD,1024,Windows 11,14.0,FHD,54.0,1.39,49349000.0,1920.0,1080.0
183,183,Laptop Dell Vostro 3520 (5M2TT3) (i7 1255U 16GB RAM/512GB SSD/15.6 inch FHD/Win11/OfficeHS21/Xám),Dell,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,15.6,FHD,54.0,1.65,22049000.0,1920.0,1080.0
184,184,Laptop Asus VivoBook A415EA-EB1750W (I3 1125G4/8GB RAM/256GB SSD/14 FHD/Win11/Bạc),Asus,Intel,i3,8.0,8.0,intel,SSD,256,Windows 11,14.0,FHD,42.0,1.35,12399000.0,1920.0,1080.0
185,185,Laptop Asus VivoBook A415EA-EB1474W (i5 1135G7/8GB RAM/512GB SSD/14 FHD/Win11/Đen),Asus,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,42.0,1.4,16299000.0,1920.0,1080.0
186,186,Laptop Acer Aspire 3 A315-58-35AG (NX.ADDSV.00B) (i3 1115G4/4GB RAM/256GB SSD/ 15.6 inch FHD/ Win 11/Bạc),Acer,Intel,i3,4.0,12.0,intel,SSD,256,Windows 11,15.6,FHD,36.7,1.7,8899000.0,1920.0,1080.0
